Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SLS02G05Z623012,2013.06,1202,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SLS02G05Z623012,2014.06,1122,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SLS02G05Z623012,2015.06,1480,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SLS02G05Z623012,2016.06,1269,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SLS02G05Z623012,2017.06,1743,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SLS02G05Z623012,2018.06,2340,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SLS02G05Z623013,2009.06,828,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SLS02G05Z623013,2010.06,875,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SLS02G05Z623013,2011.06,941,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SLS02G05Z623013,2012.06,1011,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SLS02G05Z623013,2013.06,1086,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SLS02G05Z623013,2014.06,1174,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SLS02G05Z623013,2015.06,1098,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SLS02G05Z623013,2016.06,997,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SLS02G05Z623013,2017.06,1041,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SLS02G05Z623013,2018.06,1173,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SLS02G05Z623014,2009.06,1198,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SLS02G05Z623014,2010.06,1308,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SLS02G05Z623014,2011.06,1291,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SLS02G05Z623014,2012.06,1242,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SLS02G05Z623014,2013.06,1203,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SLS02G05Z623014,2014.06,1517,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SLS02G05Z623014,2015.06,1793,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SLS02G05Z623014,2016.06,1836,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SLS02G05Z623014,2017.06,2116,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SLS02G05Z623014,2018.06,2312,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SLS02G05Z623015,2009.06,2640,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
