Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SGS02G00Z63Z99,2018.06,435622,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SGS02G01Z92,2009.06,222413,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SGS02G01Z92,2010.06,218580,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SGS02G01Z92,2011.06,210525,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SGS02G01Z92,2012.06,194764,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SGS02G01Z92,2013.06,201991,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SGS02G01Z92,2014.06,216323,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SGS02G01Z92,2015.06,234412,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SGS02G01Z92,2016.06,248329,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SGS02G01Z92,2017.06,277889,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SGS02G01Z92,2018.06,303879,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SGS02G01Z93,2009.06,53191,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SGS02G01Z93,2010.06,46589,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SGS02G01Z93,2011.06,36338,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SGS02G01Z93,2012.06,17358,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SGS02G01Z93,2013.06,21211,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SGS02G01Z93,2014.06,24892,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SGS02G01Z93,2015.06,33773,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SGS02G01Z93,2016.06,37575,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SGS02G01Z93,2017.06,51954,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SGS02G01Z93,2018.06,60472,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SGS02G01Z95,2009.06,68788,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SGS02G01Z95,2010.06,79390,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SGS02G01Z95,2011.06,111801,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SGS02G01Z95,2012.06,122482,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SGS02G01Z95,2013.06,118884,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SGS02G01Z95,2014.06,118873,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SGS02G01Z95,2015.06,121444,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SGS02G01Z95,2016.06,126530,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SGS02G01Z95,2017.06,128503,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SGS02G01Z95,2018.06,127689,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SGS02G01Z96,2009.06,9559,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SGS02G01Z96,2010.06,16777,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SGS02G01Z96,2011.06,34357,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SGS02G01Z96,2012.06,45030,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SGS02G01Z96,2013.06,44207,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SGS02G01Z96,2014.06,43306,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SGS02G01Z96,2015.06,40454,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SGS02G01Z96,2016.06,43541,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SGS02G01Z96,2017.06,40264,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SGS02G01Z96,2018.06,37001,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SGS02G01Z97,2009.06,26446,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SGS02G01Z97,2010.06,26997,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SGS02G01Z97,2011.06,26939,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SGS02G01Z97,2012.06,30648,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SGS02G01Z97,2013.06,29446,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SGS02G01Z97,2014.06,29948,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SGS02G01Z97,2015.06,32570,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SGS02G01Z97,2016.06,39106,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SGS02G01Z97,2017.06,40288,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SGS02G01Z97,2018.06,43313,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SGS02G05Z623012,2009.06,15842,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SGS02G05Z623012,2010.06,15959,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SGS02G05Z623012,2011.06,22933,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SGS02G05Z623012,2012.06,19517,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SGS02G05Z623012,2013.06,18067,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SGS02G05Z623012,2014.06,15917,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SGS02G05Z623012,2015.06,16215,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SGS02G05Z623012,2016.06,16805,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SGS02G05Z623012,2017.06,19093,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SGS02G05Z623012,2018.06,21400,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SGS02G05Z623013,2009.06,13646,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SGS02G05Z623013,2010.06,16393,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SGS02G05Z623013,2011.06,16794,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SGS02G05Z623013,2012.06,20471,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SGS02G05Z623013,2013.06,19990,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SGS02G05Z623013,2014.06,23777,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SGS02G05Z623013,2015.06,26783,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SGS02G05Z623013,2016.06,28884,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SGS02G05Z623013,2017.06,30286,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SGS02G05Z623013,2018.06,27706,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SGS02G05Z623014,2009.06,13521,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SGS02G05Z623014,2010.06,13882,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SGS02G05Z623014,2011.06,14623,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SGS02G05Z623014,2012.06,15077,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SGS02G05Z623014,2013.06,14431,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SGS02G05Z623014,2014.06,15432,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SGS02G05Z623014,2015.06,16749,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SGS02G05Z623014,2016.06,17407,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SGS02G05Z623014,2017.06,17252,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SGS02G05Z623014,2018.06,17525,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SGS02G05Z623015,2009.06,15830,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SGS02G05Z623015,2010.06,16790,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SGS02G05Z623015,2011.06,18284,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SGS02G05Z623015,2012.06,18677,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SGS02G05Z623015,2013.06,21879,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SGS02G05Z623015,2014.06,25358,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SGS02G05Z623015,2015.06,31220,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SGS02G05Z623015,2016.06,31051,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SGS02G05Z623015,2017.06,38278,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SGS02G05Z623015,2018.06,44272,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SGS02G05Z623016,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SGS02G05Z623016,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SGS02G05Z623016,2011.06,4229,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SGS02G05Z623016,2012.06,4074,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SGS02G05Z623016,2013.06,2810,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SGS02G05Z623016,2014.06,1228,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SGS02G05Z623016,2015.06,966,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SGS02G05Z623016,2016.06,535,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SGS02G05Z623016,2017.06,207,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SGS02G05Z623016,2018.06,229,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SGS02G05Z623017,2009.06,45254,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SGS02G05Z623017,2010.06,45451,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SGS02G05Z623017,2011.06,50347,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SGS02G05Z623017,2012.06,42400,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SGS02G05Z623017,2013.06,43121,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SGS02G05Z623017,2014.06,41517,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SGS02G05Z623017,2015.06,44941,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SGS02G05Z623017,2016.06,48872,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SGS02G05Z623017,2017.06,53113,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SGS02G05Z623017,2018.06,54871,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SGS02G05Z623022,2009.06,2473,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SGS02G05Z623022,2010.06,2141,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SGS02G05Z623022,2011.06,3184,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SGS02G05Z623022,2012.06,3041,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SGS02G05Z623022,2013.06,2585,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SGS02G05Z623022,2014.06,2653,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SGS02G05Z623022,2015.06,1911,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SGS02G05Z623022,2016.06,4490,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SGS02G05Z623022,2017.06,3266,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SGS02G05Z623022,2018.06,2384,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SGS02G05Z623023,2009.06,15767,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SGS02G05Z623023,2010.06,14179,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SGS02G05Z623023,2011.06,16697,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SGS02G05Z623023,2012.06,16063,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SGS02G05Z623023,2013.06,17089,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SGS02G05Z623023,2014.06,17072,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SGS02G05Z623023,2015.06,17978,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SGS02G05Z623023,2016.06,17460,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SGS02G05Z623023,2017.06,19563,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SGS02G05Z623023,2018.06,21773,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SGS02G05Z623025,2009.06,454,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SGS02G05Z623025,2010.06,2199,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SGS02G05Z623025,2011.06,2168,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SGS02G05Z623025,2012.06,2249,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SGS02G05Z623025,2013.06,2291,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SGS02G05Z623025,2014.06,2142,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SGS02G05Z623025,2015.06,2299,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SGS02G05Z623025,2016.06,1897,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SGS02G05Z623025,2017.06,1837,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SGS02G05Z623025,2018.06,2053,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SGS02G05Z629999,2009.06,122785,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SGS02G05Z629999,2010.06,126993,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SGS02G05Z629999,2011.06,149258,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SGS02G05Z629999,2012.06,141568,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SGS02G05Z629999,2013.06,142262,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SGS02G05Z629999,2014.06,145094,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SGS02G05Z629999,2015.06,159062,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SGS02G05Z629999,2016.06,167402,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SGS02G05Z629999,2017.06,182896,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SGS02G05Z629999,2018.06,192215,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SGS02G06Z616111,2009.06,103827,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SGS02G06Z616111,2010.06,105633,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SGS02G06Z616111,2011.06,106603,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SGS02G06Z616111,2012.06,110463,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SGS02G06Z616111,2013.06,113696,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SGS02G06Z616111,2014.06,120640,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SGS02G06Z616111,2015.06,126823,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SGS02G06Z616111,2016.06,132561,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
